Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
737;1706201658.730178834;1548.088013;2577.729004;192.158997;4317.976074
738;1706201658.750238055;1560.254028;2579.391113;192.093002;4331.738281
739;1706201658.770296816;1574.056030;2577.709961;190.994003;4342.759766
740;1706201658.790355246;1536.556030;2578.575928;190.410004;4305.541992
741;1706201658.810414077;1553.811035;2582.649902;193.722000;4330.182617
742;1706201658.830472868;1560.128052;2580.218994;191.324997;4331.671875
743;1706201658.850531178;1579.201050;2577.885986;188.832001;4345.918945
744;1706201658.870589389;1547.921997;2584.293945;194.602997;4326.818848
745;1706201658.890648410;1564.015015;2580.291016;191.324997;4335.630859
746;1706201658.910706430;1575.462036;2585.159912;194.257996;4354.879883
747;1706201658.930765061;1535.709961;2574.956055;191.307999;4301.974121
748;1706201658.950823871;1567.296021;2578.572021;191.339005;4337.207031
749;1706201658.970882032;1572.988037;2577.660889;191.261002;4341.910156
750;1706201658.990940803;1551.654053;2580.237061;192.141006;4324.032227
751;1706201659.010999273;1549.942017;2577.747070;191.307007;4318.996094
752;1706201659.031058514;1582.338989;2581.066895;191.294006;4354.699707
