Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
431;1706289304.444672822;1966.270020;4016.818115;187.091995;6170.180176
432;1706289304.468733924;1980.417969;4718.145996;191.324997;6889.889160
433;1706289304.492794476;1952.625000;4826.658203;195.391998;6974.675293
434;1706289304.516854007;1940.530029;5091.007812;194.542007;7226.080078
435;1706289304.540914199;1918.948975;4992.057129;193.938004;7104.944336
436;1706289304.564973431;1921.030029;4571.451172;192.158997;6684.640625
437;1706289304.589032992;1911.173950;4526.717773;194.606003;6632.497559
438;1706289304.613091954;1933.344971;4479.112793;191.294998;6603.752930
439;1706289304.637151575;2014.193970;4339.099121;191.261002;6544.554199
440;1706289304.661212447;1993.291016;4244.121094;192.110992;6429.522949
441;1706289304.685273099;1919.141968;4044.745117;192.110992;6155.998047
442;1706289304.709332680;1902.822998;4772.458008;192.190002;6867.470703
443;1706289304.733392942;1941.146973;5049.712891;194.542007;7185.401855
444;1706289304.757452124;1857.714966;4303.482910;190.417007;6351.614746
445;1706289304.781512275;1945.562012;4706.235840;190.095993;6841.894043
446;1706289304.805573397;1932.864014;5363.857910;194.556000;7491.278320
447;1706289304.829633849;1930.095947;4868.414062;190.427002;6988.936523
